user_id,session_id,subscription_type,user_journey
474383,4021394,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Log in"
474383,4030466,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4033027,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4039020,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4043009,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4045341,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4050446,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4061004,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4071708,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4087109,Monthly,"Log in-Sign up-Sign up-Sign up"
474383,4087125,Monthly,Checkout-Checkout
474383,4087136,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474383,4097009,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474383,4097143,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474383,4106362,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474383,4106418,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474383,4106638,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474383,4120724,Monthly,Checkout-Checkout-Checkout-Checkout
474383,4123860,Monthly,Checkout-Checkout-Checkout-Checkout
474383,4123900,Monthly,Checkout-Checkout
474403,4021766,Monthly,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
474403,4025606,Monthly,Checkout-Checkout
474406,4021847,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
474406,4021937,Monthly,"Other-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474406,4023058,Monthly,"Homepage-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Log in-Log in-Log in"
474406,4028957,Monthly,"Other-Pricing-Pricing-Log in-Log in-Log in-Log in-Log in"
474406,4050425,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474406,4050461,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474406,4050640,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474406,4069664,Monthly,Checkout-Checkout
474406,4069740,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474406,4069772,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474406,4069881,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474406,4070489,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474406,4070501,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474415,4022137,Annual,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
474415,4032930,Annual,"Pricing-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474415,4037932,Annual,Other-Other
474415,4041434,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474415,4042674,Annual,Checkout-Checkout-Checkout-Checkout
474515,4025191,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
474521,4025422,Annual,"Homepage-Career tracks-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Sign up-Sign up-Sign up"
474521,4025492,Annual,"Homepage-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474521,4025513,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
474521,4083285,Annual,Checkout-Checkout-Checkout-Checkout
474592,4028101,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout"
474592,4082669,Monthly,Checkout-Checkout
474730,4031539,Monthly,"Homepage-Career tracks-Career tracks-Sign up-Sign up-Sign up"
474730,4032547,Monthly,"Homepage-Log in"
474730,4080855,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474730,4081252,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474730,4105267,Monthly,Checkout-Checkout-Checkout-Checkout
474730,4107348,Monthly,Checkout-Checkout-Checkout-Checkout
474972,4038585,Monthly,"Homepage-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
474972,4118554,Monthly,Checkout-Checkout-Checkout-Checkout
474983,3895997,Annual,"Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Pricing"
474983,4030553,Annual,"Courses-Courses-Courses-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Other-Other-Pricing-Pricing-Pricing-Pricing-Pricing"
474983,4038936,Annual,Pricing-Courses-Courses-Courses-Courses-Courses-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage
474983,4039185,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475039,4040712,Annual,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Career tracks-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
475039,4062822,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475039,4260238,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475039,4382191,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475039,4734622,Annual,"Homepage-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate"
475039,4820587,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475039,4827117,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475043,4040983,Annual,"Homepage-Sign up-Sign up-Sign up"
475043,4053223,Annual,"Homepage-Log in"
475043,4071111,Annual,"Homepage-Log in"
475043,4090190,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475043,4090376,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475078,4025228,Monthly,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Pricing-Pricing-Pricing
475078,4042108,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
475078,4062696,Monthly,Checkout-Checkout
475078,4063527,Monthly,Checkout-Checkout
475078,4063617,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475078,4063649,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475136,4043836,Annual,"Homepage-Log in"
475136,4809794,Annual,Checkout-Checkout-Checkout-Checkout
475159,4044500,Annual,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Sign up-Sign up"
475159,4044579,Annual,Coupon-Coupon-Coupon-Coupon
475286,4341448,Monthly,"Log in-Career track certificate-Career track certificate-Sign up-Sign up-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Log in"
475286,4341952,Monthly,"Homepage-Log in"
475286,4342153,Monthly,"Career track certificate-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Sign up"
475286,4342267,Monthly,Checkout-Checkout
475286,4342292,Monthly,Checkout-Checkout
475286,4342331,Monthly,Checkout-Checkout
475286,4342488,Monthly,Checkout-Checkout-Checkout-Checkout
475366,4052566,Quarterly,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
475366,4219245,Quarterly,"Homepage-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in"
475366,4255873,Quarterly,"Homepage-Log in-Log in-Log in-Log in-Log in"
475366,4289719,Quarterly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475366,4336016,Quarterly,"Homepage-Log in-Log in-Log in-Log in-Log in"
475366,4336467,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475366,4336518,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475366,4336660,Quarterly,Checkout-Checkout-Checkout-Checkout
475366,4345259,Quarterly,"Homepage-Log in-Log in-Log in-Log in-Log in"
475366,4345267,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475623,3934041,Monthly,Homepage-Pricing-Pricing-Courses-Courses-Courses
475623,4064212,Monthly,Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Pricing
475623,4065410,Monthly,Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
475623,4065420,Monthly,"Log in-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
475623,4065453,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475698,4068588,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Sign up-Sign up"
475698,4077876,Monthly,"Homepage-Log in"
475698,4111745,Monthly,"Other-Log in-Log in-Log in-Log in-Log in"
475698,4113178,Monthly,Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Homepage-Homepage-Homepage
475698,4116702,Monthly,"Pricing-Log in"
475698,4117273,Monthly,Homepage-Pricing
475698,4117970,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475698,4117994,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475701,4067191,Monthly,"Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Course certificate-Course certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks"
475701,4067395,Monthly,"Career tracks-Pricing"
475701,4068650,Monthly,"Career tracks-Sign up-Sign up-Sign up"
475701,4069428,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475747,4070623,Monthly,"Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Sign up-Sign up-Sign up"
475747,4070663,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
475774,4071472,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475774,4072684,Annual,Pricing-Checkout
475774,4073521,Annual,Pricing-Checkout-Pricing-Pricing
475774,4073545,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475782,4007372,Annual,Homepage-Courses-Courses-Courses-Courses-Courses
475782,4071945,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475920,4077302,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
475985,4079366,Annual,Other-Other
475985,4079382,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
475985,4079405,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
475991,4079643,Annual,"Homepage-Sign up-Homepage-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up"
475991,4584443,Annual,"Courses-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Courses-Courses"
475991,4584452,Annual,"Homepage-Courses-Courses-Homepage-Homepage-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Checkout-Pricing-Checkout"
475991,4730054,Annual,"Homepage-Log in"
475991,4744163,Annual,Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
475991,4747184,Annual,Courses-Courses-Courses-Courses-Courses-Courses
475991,4765599,Annual,"Log in-Other-Other-Homepage-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
475991,4765674,Annual,Checkout-Checkout
475991,4765692,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476068,4083125,Annual,"Pricing-Sign up-Sign up-Sign up-Sign up-Sign up"
476068,4083192,Annual,"Sign up-Sign up"
476068,4097799,Annual,"Pricing-Log in-Log in-Log in"
476068,4097811,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476069,4083194,Monthly,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
476069,4097022,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in"
476069,4106716,Monthly,"Homepage-Log in-Log in-Log in"
476069,4164206,Monthly,"Other-Courses-Courses-Courses-Courses-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476069,4475214,Monthly,"Other-Resources center"
476069,4489598,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476093,4084502,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
476093,4084626,Annual,Coupon-Coupon-Coupon-Coupon
476098,4084668,Monthly,Other-Other
476098,4084709,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476098,4085198,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476098,4139806,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4085473,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
476110,4104241,Monthly,"Log in-Log in"
476110,4178556,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4178605,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4178634,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4178696,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4179552,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4179574,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4179705,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4179727,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4180146,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4180186,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4286049,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4344261,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476110,4344300,Monthly,Checkout-Checkout
476110,4344307,Monthly,Checkout-Checkout
476110,4344314,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4396055,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476110,4396065,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4396168,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4396878,Monthly,Checkout-Checkout
476110,4396879,Monthly,Checkout-Checkout-Checkout-Checkout
476110,4396962,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476110,4396996,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476129,4087044,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
476251,4092471,Annual,Other-Other
476251,4092539,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
476251,4092583,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
476302,4094178,Monthly,Coupon-Coupon
476302,4503852,Monthly,"Sign up-Sign up-Sign up-Sign up"
476302,4504252,Monthly,"Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate"
476302,4504593,Monthly,"Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Checkout-Pricing-Checkout-Pricing-Other-Other-Other-Other-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout"
476302,4505354,Monthly,Checkout-Checkout
476302,4505514,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476302,4506463,Monthly,Homepage-Pricing-Pricing-Checkout-Pricing-Pricing-Pricing-Pricing-Pricing-Checkout
476302,4506806,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Other-Other-Resources center-Resources center-Resources center-Resources center-Other"
476302,4506878,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476302,4506965,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476302,4507390,Monthly,"Course certificate-Other-Other-Resources center-Resources center-Courses-Courses-Pricing-Pricing-Pricing"
476302,4508027,Monthly,Checkout-Checkout
476566,4102018,Monthly,"Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Homepage-Homepage-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Sign up-Sign up"
476566,4102039,Monthly,"Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up"
476566,4102103,Monthly,Checkout-Checkout
476580,4102624,Monthly,"Homepage-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
476580,4106236,Monthly,Checkout-Checkout
476580,4118262,Monthly,Checkout-Checkout
476763,4107036,Monthly,"Other-Course certificate-Course certificate-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
476763,4133066,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
476763,4253192,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
476763,4253347,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
476763,4426341,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476848,4020332,Monthly,Homepage-Courses-Courses-Courses-Courses-Courses
476848,4020348,Monthly,"Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses"
476848,4107262,Monthly,Courses-Pricing-Courses-Courses-Courses-Courses-Courses-Courses
476848,4109056,Monthly,"Homepage-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
476848,4109716,Monthly,"Log in-Log in-Log in-Log in"
